username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,,
,2016-06-30 11:26,0,2,"Ich dämmere auch dahin. Und werde aufschrecken, wenn das Ende herbeigeklatscht wird. #Macht #tddl #tddl16",,,#Macht #tddl #tddl16,7.48447620880802E+017,https://twitter.com/dieleserin/status/748447620880801792,,,,
,2016-06-30 11:26,0,0,Ich denke bei dieser Gebäudebesessenheit ja immer gleich an Kafka & seine grotesken Konstrukte. Und dann endet es auch schon wieder. #tddl16,,,#tddl16,7.48447619928711E+017,https://twitter.com/Eltragalibros/status/748447619928711168,,,,
,2016-06-30 11:26,0,1,". @mrtndueller Das ging mir auch durch den Kopf: der Herr in der ersten Reihe, mit dicker Brille (nicht Bauch), zuhörend / träumend? #tddl16",,@mrtndueller,#tddl16,7.48447594129531E+017,https://twitter.com/mkrtxt/status/748447594129530880,,,,
,2016-06-30 11:26,2,7,"Toller Ästhetizismus ist immer dann unpopulär, wenn er auf ästhetisch selbstgerechte Zeiten prallt. #tddl16",,,#tddl16,7.48447541872726E+017,https://twitter.com/f_kess/status/748447541872726016,,,,
,2016-06-30 11:26,0,4,"Penne, Orange, Spiegelei ... Ein #tddl -kochbuch, das wär doch was für die nächste Buchmesse #tddl16 #banal #gefällig",,,#tddl #tddl16 #banal #gef,7.48447536764031E+017,https://twitter.com/JustRead_ing/status/748447536764030981,,,,
,2016-06-30 11:25,0,0,obsolet #Macht #tddl16,,,#Macht #tddl16,7.48447478329E+017,https://twitter.com/Hella_Kopf/status/748447478328999936,,,,
,2016-06-30 11:25,0,8,I feel the Dämmerzustand. #tddl16,,,#tddl16,7.48447454333387E+017,https://twitter.com/Literatourismus/status/748447454333386752,,,,
,2016-06-30 11:25,0,2,"""Seine Stimme war wunderbar sonor und versetzte mich in einen angenehmen Dämmerzustand."" Ja, eh. #tddl #tddl16",,,#tddl #tddl16,7.48447446519382E+017,https://twitter.com/frautravnicek/status/748447446519382016,,,,
,2016-06-30 11:25,0,1,"Wenn @stefansargnagel den #Grahl sucht, sollte sie beim @VfB nachschauen. Der hat ihn soeben verpflichtet. #tddl16",,@stefansargnagel @VfB,#Grahl #tddl16,7.48447444896186E+017,https://twitter.com/brmpft/status/748447444896186369,,,,
,2016-06-30 11:25,0,0,"Ein Dystopie anfaelliger Hysteriker, der so behaebig erzaehlt? #Macht #tddl16",,,#Macht #tddl16,7.48447441695965E+017,https://twitter.com/GregorKeuschnig/status/748447441695965184,,,,
,2016-06-30 11:25,0,0,Er fand ein Plätzchen in der letzten Stuhlreihe. Lecker! #tddl16,,,#tddl16,7.48447421617803E+017,https://twitter.com/MadamGaehn/status/748447421617803265,,,,
,2016-06-30 11:25,0,0,https:// youtu.be/8fj6_C1zmVM #sidangNgehek #tddl16 #AdoroLoShopping #ChivasTV #ЭшнэйФолловитЛаваш #HeartOftheGame #GameofThrones #ПузырикиЗахваты,,,#sidangNgehek #tddl16 #AdoroLoShopping #ChivasTV # #HeartOftheGame #GameofThrones #,7.4844740437921E+017,https://twitter.com/valeri_pv/status/748447404379209728,,,,
,2016-06-30 11:25,0,9,"Das ist jetzt aber schon ein bissel fad, oder? #tddl16",,,#tddl16,7.48447370568999E+017,https://twitter.com/buechereiwien/status/748447370568998914,,,,
,2016-06-30 11:25,0,0,"Keine Jury mehr vonnöten. Bei #Macht ist sich die sogenannte Twitter-Community sehr einig, oder? #tddl16",,,#Macht #tddl16,7.48447338839052E+017,https://twitter.com/ltrtrpunktde/status/748447338839052288,,,,
,2016-06-30 11:25,0,0,"""blutjunge Anthropologinnen"," Frauenbild aus Olims Zeiten. #tddl16""",,,#tddl16,7.48447322967781E+017,https://twitter.com/slowtiger/status/748447322967781376,,,
,2016-06-30 11:25,0,1,Aaah! Er mischt Leipzig und Frankfurt an der Oder und schafft so eine magische Stadt. #tddl16,,,#tddl16,7.48447318958015E+017,https://twitter.com/MadamGaehn/status/748447318958014464,,,,
,2016-06-30 11:25,1,2,Hat den Text ein Computer geschrieben? Das wäre doch mal was. #tddl #tddl16,,,#tddl #tddl16,7.48447280953442E+017,https://twitter.com/frautravnicek/status/748447280953442306,,,,
,2016-06-30 11:25,5,9,"Ich stelle mir immer vor, dass Sascha Macht bis zu seinem vierten Lebensjahr nichts anderes tat, als Lustige Taschenbücher zu lesen. #tddl16",,,#tddl16,7.48447276092297E+017,https://twitter.com/voecklinghaus/status/748447276092297216,,,,
,2016-06-30 11:25,0,1,"Vorher brauchte @stefansargnagel dringend einen Kaffee, jetzt ich. Tztztztz ... #tddl16",,@stefansargnagel,#tddl16,7.48447267875598E+017,https://twitter.com/georgholzer/status/748447267875598336,,,,
,2016-06-30 11:24,0,0,"""Ich schlüpfte in den Saal."" Vormachen! #Macht #tddl16",,,#Macht #tddl16,7.48447216092742E+017,https://twitter.com/DorisBrockmann/status/748447216092741632,,,,
,2016-06-30 11:24,0,3,Pisse aus mitgebrachten Thermosflaschen. #tddl16,,,#tddl16,7.4844718729044E+017,https://twitter.com/MadamGaehn/status/748447187290439680,,,,
,2016-06-30 11:24,0,0,Ich darf ja heute noch einen Böll-Text ins Französische übersetzen. Ketzerische Prüfung ist ketzerisch. #tddl16,,,#tddl16,7.48447174107759E+017,https://twitter.com/rrrrroli/status/748447174107758593,,,,
,2016-06-30 11:24,0,1,"Wohlfeiler Exotismus und geborgte Probleme (Terror, Krieg), möglichst gestelzt ausgebreitet. #tddl16",,,#tddl16,7.48447167451374E+017,https://twitter.com/slowtiger/status/748447167451373568,,,,
,2016-06-30 11:24,0,0,Die schwebenden Buchstaben sind so schön. #tddl16,,,#tddl16,7.48447131015451E+017,https://twitter.com/weltenwechsler/status/748447131015450624,,,,
,2016-06-30 11:24,0,3,Ich sehe nichts davon vor mir. Ich sehe nur einen Film davon vor mir. #tddl16,,,#tddl16,7.48447106105491E+017,https://twitter.com/freikampf/status/748447106105491456,,,,
,2016-06-30 11:24,0,1,Die Autos auf den Straßen. Die Autos auf den Häusern. Die Autos im Himmel. Der Bus im See. #tddl16,,,#tddl16,7.48447102922023E+017,https://twitter.com/MadamGaehn/status/748447102922022912,,,,
,2016-06-30 11:24,8,76,Ich fände gut wenn es am Abend alles zu essen gibt was in den Texten vorkam Schlemmerfilet Olle Nudel 1 Spiegelei Malzkaffee #tddl16,,,#tddl16,7.48447022328455E+017,https://twitter.com/marga_owski/status/748447022328455168,,,,
,2016-06-30 11:24,0,0,"Uh ein Traum, wow. Aufgewacht. #tddl16",,,#tddl16,7.48447014556434E+017,https://twitter.com/brmpft/status/748447014556434432,,,,
,2016-06-30 11:24,0,1,Ich will eine Orange. #tddl #tddl16,,,#tddl #tddl16,7.48446992704082E+017,https://twitter.com/frautravnicek/status/748446992704081920,,,,
,2016-06-30 11:23,0,2,Im Background summt die Schreibschule mit. (is) #tddl16 #tddl,,,#tddl16 #tddl,7.48446965877322E+017,https://twitter.com/BKSBank/status/748446965877321728,,,,
,2016-06-30 11:23,0,2,"inzwischen frage: warum heisst das ORF Preis, und wird nicht im orf gesendet, und wenn es orf ist, warum ist das nicht in wien? #tddl16",,,#tddl16,7.4844694080383E+017,https://twitter.com/annaunklar/status/748446940803829760,,,,
,2016-06-30 11:23,0,0,"Er liegt zu viel im Bett. Er sollte wieder zur Uni, den Projektor ausschalten. #tddl16",,,#tddl16,7.48446937041506E+017,https://twitter.com/MadamGaehn/status/748446937041506304,,,,
,2016-06-30 11:23,0,0,Jetzt liest Sascha Macht! Text hier: http:// bachmannpreis.orf.at/tags/texte2016/ #tddl16 #mitblättern #werliestmit ? pic.twitter.com/kZs47wfzoR,,,#tddl16 #mitbl #werliestmit,7.48446915877085E+017,https://twitter.com/tddlit/status/748446915877085184,,,,
,2016-06-30 11:23,0,0,Der Text von Sascha Macht nix mit mir. #tddl16,,,#tddl16,7.48446891252277E+017,https://twitter.com/Gachmuret/status/748446891252277248,,,,
,2016-06-30 11:23,0,1,whaat? Nicht ins Bett! Du wirst die Orange zerquetschen! #tddl16,,,#tddl16,7.48446879923507E+017,https://twitter.com/acryljeans/status/748446879923507200,,,,
,2016-06-30 11:23,0,0,Das Namedropping ist weder lustig noch nötig. #tddl16,,,#tddl16,7.48446877822128E+017,https://twitter.com/slowtiger/status/748446877822128128,,,,
,2016-06-30 11:23,0,0,https:// youtu.be/CboOmB7WThw #UnMessagePourMonEx #Du30SaJune30 #7thPayCommissionDhokha #MasterChef #GrowingUpItalian #sidangNgehek #tddl16,,,#UnMessagePourMonEx #Du30SaJune30 #7thPayCommissionDhokha #MasterChef #GrowingUpItalian #sidangNgehek #tddl16,7.48446845391741E+017,https://twitter.com/valeri_pv/status/748446845391740928,,,,
,2016-06-30 11:23,0,2,"So Fad, wie eine Übung im kreativen Schreiben #tddl16",,,#tddl16,7.48446841092596E+017,https://twitter.com/weltbekannt/status/748446841092595712,,,,
,2016-06-30 11:23,0,0,Das ist mir zuviel Mitvergangenheit #tddl16,,,#tddl16,7.48446839490364E+017,https://twitter.com/standseilbahn/status/748446839490363392,,,,
,2016-06-30 11:23,0,0,Bürgermeisterempfangreferenz! #tddl16,,,#tddl16,7.48446823073911E+017,https://twitter.com/Lotta_K/status/748446823073910784,,,,
,2016-06-30 11:23,0,0,Geräusche mit dem Mund. Eklig. #tddl16,,,#tddl16,7.48446782556865E+017,https://twitter.com/MadamGaehn/status/748446782556864512,,,,
,2016-06-30 11:22,0,2,Sie machen Geräusche mit dem Mund und schließen die Tür mit dem Schlüssel zu. JA WOMIT DENN SONST? #tddl16,,,#tddl16,7.48446668899684E+017,https://twitter.com/slowtiger/status/748446668899684353,,,,
,2016-06-30 11:22,1,2,"Jetzt geht das nervige Klagenfurtgetweete wieder los, ich bin dann mal weg #tddl16",,,#tddl16,7.4844666523383E+017,https://twitter.com/glanzundelend/status/748446665233829888,,,,
,2016-06-30 11:22,0,2,"Also ich weiß nicht. ADS-Anfall, keine Hyperaktivität. (is) #tddl16 #tddl",,,#tddl16 #tddl,7.48446649467478E+017,https://twitter.com/BKSBank/status/748446649467478016,,,,
,2016-06-30 11:22,0,0,Armer Pietro Kramer. #tddl16,,,#tddl16,7.48446641779249E+017,https://twitter.com/MadamGaehn/status/748446641779249152,,,,
,2016-06-30 11:22,0,0,"S. Macht: Bisher todlangweilig, das Interessanteste ist der Name Agamemnon Theissen. #Sargnagel war dagegen ein Highlight. #tddl16",,,#Sargnagel #tddl16,7.48446617016107E+017,https://twitter.com/klioblog/status/748446617016107008,,,,
,2016-06-30 11:22,0,2,Bisher sehr unspektakulär oder? #tddl16 #tddl,,,#tddl16 #tddl,7.48446580253008E+017,https://twitter.com/Eltragalibros/status/748446580253007872,,,,
,2016-06-30 11:22,0,0,Behäbiges Lesen macht nicht gleich gute Literatur. #Macht #tddl16,,,#Macht #tddl16,7.48446556144177E+017,https://twitter.com/Poesierausch/status/748446556144177152,,,,
,2016-06-30 11:22,0,0,Das funktioniert ja alles leider so gar nicht. Keine Macht solchen Texten. Oder so. #tddl16,,,#tddl16,7.48446539568325E+017,https://twitter.com/ltrtrpunktde/status/748446539568324608,,,,
,2016-06-30 11:22,0,0,das ist jetzt ein nicht toller text #tddl16,,,#tddl16,7.4844648825514E+017,https://twitter.com/ClaudiaZettel/status/748446488255139840,,,,
,2016-06-30 11:21,1,3,"Wenn Donnergrollen Fensterscheiben zum Vibrieren bringt, spricht das nicht für die Fensterscheiben. #tddl16",,,#tddl16,7.48446457993265E+017,https://twitter.com/Literatourismus/status/748446457993265152,,,,
,2016-06-30 11:21,0,0,"Das video war gut, die story ist langweilig #tddl16",,,#tddl16,7.48446454113534E+017,https://twitter.com/TheGurkenkaiser/status/748446454113533952,,,,
,2016-06-30 11:21,0,6,"Der Text von #Macht stammt von einer Maschine, die vollautomatisch Phrasen produziert. #tddl16",,,#Macht #tddl16,7.48446429732016E+017,https://twitter.com/miriam_vollmer/status/748446429732016128,,,,
,2016-06-30 11:21,0,3,Leipziger Streberliteratur. #Macht #tddl #tddl16,,,#Macht #tddl #tddl16,7.48446300018983E+017,https://twitter.com/dieleserin/status/748446300018982913,,,,
,2016-06-30 11:21,0,0,putzige prosa macht den text auch nicht politischer #macht #tddl16,,,#macht #tddl16,7.48446283447284E+017,https://twitter.com/baargeld/status/748446283447283712,,,,
,2016-06-30 11:21,1,15,Einfach Herbert Prohaska in die Jury setzen und nie erklären warum. #tddl16,,,#tddl16,7.48446278292488E+017,https://twitter.com/SebastianHbr/status/748446278292488196,,,,
,2016-06-30 11:21,1,2,Das ist fad. Sowas würde ich wahrscheinlich schreiben. #tddl #tddl16,,,#tddl #tddl16,7.48446269706744E+017,https://twitter.com/JollySea/status/748446269706743808,,,,
,2016-06-30 11:21,0,1,. @sasa_s hat das böse Wort gesagt! #tddl16,,@sasa_s,#tddl16,7.48446262073102E+017,https://twitter.com/thedailyfrown/status/748446262073102336,,,,
,2016-06-30 11:21,0,1,Sie hatte ihre Tage an der See. Unangenehm. Tamponwechseln am Strand. #tddl16,,,#tddl16,7.48446251356652E+017,https://twitter.com/MadamGaehn/status/748446251356651520,,,,
,2016-06-30 11:21,0,2,"Jedes Jahr aufs Neue ist der Bachmann-Preis die beste Motivation, selbst zu schreiben. #tddl16",,,#tddl16,7.48446233186959E+017,https://twitter.com/markusgrundtner/status/748446233186959360,,,,
,2016-06-30 11:20,0,3,"Sascha Machts Debüt: Er plündert-konstruiert fantastisch eigen einen Kanon, und paradoxerweise eben nicht den Durchschnitts-Kanon. #tddl16",,,#tddl16,7.48446206272094E+017,https://twitter.com/f_kess/status/748446206272094208,,,,
,2016-06-30 11:20,0,6,"""...in der Pfanne brutzelte."" Das ist MaggiFix-Literatur #tddl16",,,#tddl16,7.48446194796495E+017,https://twitter.com/Schrngg/status/748446194796494848,,,,
,2016-06-30 11:20,0,2,Sascha Macht gibt den neoviszeralistischen Autor in Nachfolge Roberto Bolaños. #tddl16,,,#tddl16,7.48446079893574E+017,https://twitter.com/HansHuett/status/748446079893573632,,,,
,2016-06-30 11:20,0,8,"Sich eingestehen, dass man mit dem Ich von eben mehr anfangen kann als mit dem Ich, das jetzt gelesen wird. #tddl16",,,#tddl16,7.48446068317225E+017,https://twitter.com/doncish/status/748446068317224960,,,,
,2016-06-30 11:20,0,1,Er hat Informatik am Informatikinstitut in Leipzig studiert. #tddl16,,,#tddl16,7.4844602843782E+017,https://twitter.com/MadamGaehn/status/748446028437819392,,,,
,2016-06-30 11:20,0,5,"Ok, so beim zweiten Text des Tages findet man den ersten gleich viel besser. #tddl16",,,#tddl16,7.48445998633058E+017,https://twitter.com/literaturcafe/status/748445998633058304,,,,
,2016-06-30 11:20,1,6,#Sargnagel und #Macht treten mit ungebügelten Manuskriptseiten an. #TexteandenenSchweißklebt #tddl16 #tddt16,,,#Sargnagel #Macht #TexteandenenSchwei #tddl16 #tddt16,7.48445989929886E+017,https://twitter.com/DorisBrockmann/status/748445989929885696,,,,
,2016-06-30 11:20,0,7,"es heisst ""bratete"" oder ""han gebraten"," nicht ""briet"" ! #tddl16""",,,#tddl16,7.48445985114833E+017,https://twitter.com/annaunklar/status/748445985114832896,,,
,2016-06-30 11:20,0,2,Synchrones Umblättern. Wie habe ich das vermisst. #tddl16 #tddl,,,#tddl16 #tddl,7.48445977636397E+017,https://twitter.com/buchbuechse/status/748445977636397057,,,,
,2016-06-30 11:19,0,0,es brutzelt in der pfanne #tddl16,,,#tddl16,7.48445967284904E+017,https://twitter.com/zgodzay/status/748445967284903936,,,,
,2016-06-30 11:19,0,1,"Ich glaube, ich höre lieber der Telco des Kollegen zu. #tddl16",,,#tddl16,7.48445956740362E+017,https://twitter.com/NicBman/status/748445956740362241,,,,
,2016-06-30 11:19,0,2,Raubkopierte Computerspiele. Nerd! #tddl16,,,#tddl16,7.48445877811937E+017,https://twitter.com/MadamGaehn/status/748445877811937281,,,,
,2016-06-30 11:19,0,2,"Sascha Macht trägt das H&M-Hemd, das gerade alle haben. Mit diesen schneeigen Punkten und Fetzen drauf. #waswirklichzählt #tddl16",,,#waswirklichz #tddl16,7.48445846648291E+017,https://twitter.com/ltrtrpunktde/status/748445846648291329,,,,
,2016-06-30 11:19,3,65,"""Ich briet"" sagt man auch viel zu selten #tddl16",,,#tddl16,7.48445844169433E+017,https://twitter.com/marga_owski/status/748445844169433088,,,,
,2016-06-30 11:19,0,6,"idee: ingeborg-flachmann-preis. für den, der als erster kotzt #tddl16",,,#tddl16,7.48445825538364E+017,https://twitter.com/quadererer/status/748445825538363392,,,,
,2016-06-30 11:19,0,2,Es brunzelt in der Pfanne? #tddl16,,,#tddl16,7.48445823441244E+017,https://twitter.com/annanaro/status/748445823441244160,,,,
,2016-06-30 11:19,0,6,"sargnagel ist so hart, den dummduseligen jurys der kunstuni entfleucht, und dann freiwillig das #tddl16",,,#tddl16,7.48445799403651E+017,https://twitter.com/annaunklar/status/748445799403651073,,,,
,2016-06-30 11:19,0,0,Beweise? #tddl16,,,#tddl16,7.48445794672476E+017,https://twitter.com/ClaraEhrenwerth/status/748445794672476160,,,,
,2016-06-30 11:19,0,2,Das alles mit einer halben Orange in der Tasche! Sie ist für mich die eigentliche Hauptfigur. Vielleicht die Hunde damit ablenken? #tddl16,,,#tddl16,7.48445777207394E+017,https://twitter.com/acryljeans/status/748445777207394304,,,,
,2016-06-30 11:19,0,1,»Ich briet mir ein Spiegelei«. Was ist das denn für ein phrasendurchsetzter Text? #tddl16 #macht,,,#tddl16 #macht,7.48445771071128E+017,https://twitter.com/literaturcafe/status/748445771071127552,,,,
,2016-06-30 11:18,0,2,"Pfoah, der kennt viele Pflanzen. #tddl16",,,#tddl16,7.48445720072577E+017,https://twitter.com/Rabid_Glow/status/748445720072577024,,,,
,2016-06-30 11:18,0,2,"Nette alte Herren, die keine Miete wollen. Nette Nerds die Müll aufzählen. #tddl16",,,#tddl16,7.48445718885597E+017,https://twitter.com/MadamGaehn/status/748445718885597184,,,,
,2016-06-30 11:18,0,0,Studierte Schriftstellerei. #tddl16 #tddl,,,#tddl16 #tddl,7.48445607371674E+017,https://twitter.com/marco_klass/status/748445607371673600,,,,
,2016-06-30 11:18,0,3,"»Häuser wurden verlassen.« Auf neutralem Grund, in einer Pizzeria zum Beispiel. #tddl16",,,#tddl16,7.48445599645708E+017,https://twitter.com/freikampf/status/748445599645708289,,,,
,2016-06-30 11:18,0,3,was ist das für 1 preis? #tddl16,,,#tddl16,7.48445583082394E+017,https://twitter.com/quadererer/status/748445583082393600,,,,
,2016-06-30 11:18,0,4,Für den kleinen Leerlauf zwischendurch... #justcamein #vice #tddl16 https:// twitter.com/Vice_Germany/s tatus/748445339917615104 …,,,#justcamein #vice #tddl16,7.48445571552248E+017,https://twitter.com/thedailyfrown/status/748445571552247809,,,,
,2016-06-30 11:18,0,1,Auch in der Postapokalypse wird gelernt und geprüft. Im Untergang ist nichts egal. #tddl16 #SaschaMacht,,,#tddl16 #SaschaMacht,7.48445551079854E+017,https://twitter.com/HansHuett/status/748445551079854080,,,,
,2016-06-30 11:18,0,1,Noch ein Special Effect. Fliegende Buchstaben. Ziemlich wild. #tddl16,,,#tddl16,7.48445546533261E+017,https://twitter.com/Poesierausch/status/748445546533261312,,,,
,2016-06-30 11:18,0,2,"Wenn man sich die Miete nicht mehr leisten kann, bezahlt man sie dann trotzdem? #tddl16",,,#tddl16,7.48445506901246E+017,https://twitter.com/MadamGaehn/status/748445506901245952,,,,
,2016-06-30 11:18,0,0,Dieses Bemühen ist betulich. #tddl16,,,#tddl16,7.48445494813336E+017,https://twitter.com/alexot76/status/748445494813335552,,,,
,2016-06-30 11:18,0,0,"Macht, etwas jesus-style. Etwas Bube mit Bartflaum. Im Hintergrund fliegende Buchstaben. Tolle Kombi #tddl16",,,#tddl16,7.48445494305763E+017,https://twitter.com/ltrtrpunktde/status/748445494305763328,,,,
,2016-06-30 11:17,0,3,Geil Mittelscheitelfrisuren machen mich immer geil machtstrukturell untenrum freucht! Und geil euch? #tddl16,,,#tddl16,7.48445435744952E+017,https://twitter.com/nouveaubeton/status/748445435744952320,,,,
,2016-06-30 11:17,0,0,Agamemnon Theissen! #tddl16,,,#tddl16,7.48445435451351E+017,https://twitter.com/Lotta_K/status/748445435451351040,,,,
,2016-06-30 11:17,0,0,Ich hab ihn: Das zweite N bei (Susan) Sontag! #tddl16,,,#tddl16,7.48445391352373E+017,https://twitter.com/wurstzombie/status/748445391352373248,,,,
,2016-06-30 11:17,0,3,Jetzt kommt genau das Gegenteil zum ersten Text: Überkonstruierte Literaturstudenten-Prosa. #Macht #tddl16,,,#Macht #tddl16,7.4844536272624E+017,https://twitter.com/noemata/status/748445362726240256,,,,
,2016-06-30 11:17,0,1,Professor Tyson. #tddl16,,,#tddl16,7.48445336444756E+017,https://twitter.com/MadamGaehn/status/748445336444755969,,,,
,2016-06-30 11:17,0,0,Hm? Worum geht's? #tddl #tddl16,,,#tddl #tddl16,7.48445287706989E+017,https://twitter.com/frautravnicek/status/748445287706988544,,,,
,2016-06-30 11:17,0,2,Wird die halbe orange noch eine weitere Rolle spielen? Wird sie im Laufe des Textes dem protagonisten zum gv verhelfen? Bin gespannt #tddl16,,,#tddl16,7.4844527232641E+017,https://twitter.com/acryljeans/status/748445272326410240,,,,
,2016-06-30 11:17,7,37,Das kollektive Umblättern der Zuschauer beim #tddl16 Wie so ne Laola im Fußballstadion.,,,#tddl16,7.48445254668386E+017,https://twitter.com/LeaStreisand/status/748445254668386304,,,,
,2016-06-30 11:17,0,0,Der Text lädt nicht #tddl16 #Macht,,,#tddl16 #Macht,7.48445239564698E+017,https://twitter.com/ElkaSloan/status/748445239564697600,,,,
,2016-06-30 11:16,0,0,Text von Herrn Macht hier http:// bachmannpreis.orf.at/stories/277342 1/ … #tddl16,,,#tddl16,7.48445215543927E+017,https://twitter.com/literaturcafe/status/748445215543926784,,,,
,2016-06-30 11:16,0,0,Der Nerd hat den Projektor ausgeschaltet. #tddl16,,,#tddl16,7.4844520250386E+017,https://twitter.com/MadamGaehn/status/748445202503860224,,,,
,2016-06-30 11:16,0,2,"ich hab eh schon geträumt, dass stefanie sargnagel gewinnt, vermutlich genau,also sie gelesen hat (s/o Unbewußtes),ich schau nimmer #tddl16",,,#tddl16,7.48445199861453E+017,https://twitter.com/annaunklar/status/748445199861452800,,,,
,2016-06-30 11:16,0,2,Letztlich auch nur eine Casting-Show. #tddl16,,,#tddl16,7.48445193624519E+017,https://twitter.com/fernseherkaputt/status/748445193624518656,,,,
,2016-06-30 11:16,0,0,Diaprojektor! Robbenkadaver! #tddl16,,,#tddl16,7.48445184053121E+017,https://twitter.com/TimonOfAthens/status/748445184053121024,,,,
,2016-06-30 11:16,0,0,Eisberg in der vergleichenden Literatur. #tddl16,,,#tddl16,7.48445109113491E+017,https://twitter.com/MadamGaehn/status/748445109113491456,,,,
,2016-06-30 11:16,0,4,Agamemnon Theissen. So muss man heißen! #tddl16,,,#tddl16,7.48445085201801E+017,https://twitter.com/Literatourismus/status/748445085201801216,,,,
,2016-06-30 11:16,0,0,"Zur freien Entnahme für alle, die nur Zahlen schaffen: eine ein eine ein eine ein eine ein eine ein eine ein eine ein eine ein #tddl16",,,#tddl16,7.48445050225435E+017,https://twitter.com/Lotta_K/status/748445050225434624,,,,
,2016-06-30 11:16,0,3,Bei Petunien denk ich an Harry Potter. #tddl16,,,#tddl16,7.48445021712585E+017,https://twitter.com/Rabid_Glow/status/748445021712584704,,,,
,2016-06-30 11:16,0,2,Noooooooo. Auch hier Texter-Seöbstbezüglichkeit. Die Tür zur LitWi lässt sich nie wieder schließen #tddl16,,,#tddl16,7.48445010555716E+017,https://twitter.com/ltrtrpunktde/status/748445010555715584,,,,
,2016-06-30 11:16,0,0,"aber der heißt doch Macht. Marina heißt ja auch nicht Bayer, wie Marcel. #macht #buechner #beyer #tddl16",,,#macht #buechner #beyer #tddl16,7.48445005279334E+017,https://twitter.com/brmpft/status/748445005279334400,,,,
,2016-06-30 11:16,0,2,Tweets zu #tddl16 bitte immer mit Oida einleiten. <3,,,#tddl16,7.48444985578635E+017,https://twitter.com/weltenwechsler/status/748444985578635264,,,,
,2016-06-30 11:16,0,4,bei der vergleichenden Literaturwissenschaft brennt noch Licht #Macht #tddl16,,,#Macht #tddl16,7.48444985226301E+017,https://twitter.com/DorisBrockmann/status/748444985226301440,,,,
,2016-06-30 11:16,0,2,"Vorsichtig, gelbstichig: Ist 2016 das Jahr der Adjektive? #Macht #tddl16",,,#Macht #tddl16,7.48444976724513E+017,https://twitter.com/miriam_vollmer/status/748444976724512768,,,,
,2016-06-30 11:16,0,0,#tddl16 https:// twitter.com/awriterinthery e/status/748438406531850240 …,,,#tddl16,7.48444967706726E+017,https://twitter.com/awriterintherye/status/748444967706726400,,,,
,2016-06-30 11:15,0,2,Warum lesen die Autor_innen den Text eigentlich nicht gleich direkt vom Beamer ab? #tddl16,,,#tddl16,7.48444965911564E+017,https://twitter.com/ClaraEhrenwerth/status/748444965911564289,,,,
,2016-06-30 11:15,0,0,bonuspunkte für den jörg albrecht-gedächtnis-look #tddl16 #macht,,,#tddl16 #macht,7.48444957623599E+017,https://twitter.com/schwofmann/status/748444957623599104,,,,
,2016-06-30 11:15,11,76,"Erste Reaktion zu Jury: ""Ja es war sehr lang. Aber ich hab alles verstanden"" @stefansargnagel #tddl16 pic.twitter.com/BGEYcgZI01",,@stefansargnagel,#tddl16,7.48444852367528E+017,https://twitter.com/tddlit/status/748444852367527936,,,,
,2016-06-30 11:15,0,0,"#tddl16 #SaschaMacht liest aus ""Das alte Lied von Senor Magma"";;;#tddl16 #SaschaMacht;""748444816787259392",https://twitter.com/RuthJusten/status/748444816787259392,,,,,,,,
,2016-06-30 11:15,0,1,»Schritte hallten im Korridor« #phrase #tddl16 #macht,,,#phrase #tddl16 #macht,7.48444814581055E+017,https://twitter.com/literaturcafe/status/748444814581055488,,,,
,2016-06-30 11:15,0,2,Ossis und Orangen. Eine ewige Liebe. #tddl16,,,#tddl16,7.48444788282757E+017,https://twitter.com/MadamGaehn/status/748444788282757120,,,,
,2016-06-30 11:15,0,8,Und? Haben sie bei der Realityshow für Intellektuelle schon jemanden rausgewählt? #tddl16,,,#tddl16,7.48444718900576E+017,https://twitter.com/dandyliving/status/748444718900576256,,,,
,2016-06-30 11:14,1,0,Beschreibungsprosa. – Was? Hatte ich schon mal getwittert? Achso. Na dann. #tddl16 #Macht,,,#tddl16 #Macht,7.48444681827193E+017,https://twitter.com/literaturcafe/status/748444681827192832,,,,
,2016-06-30 11:14,0,0,Einmal Haare schneiden und rasieren bitte. #tddl16,,,#tddl16,7.48444675070099E+017,https://twitter.com/MadamGaehn/status/748444675070099456,,,,
,2016-06-30 11:14,0,1,"Oida, das ist genau so Klischee wie man sich Hochkultur vorstellt. Ich weiß nix über den Autor. #tddl16",,,#tddl16,7.48444661866431E+017,https://twitter.com/Rabid_Glow/status/748444661866430464,,,,
,2016-06-30 11:14,0,0,Aber schönes Video! #tddl16 #macht,,,#tddl16 #macht,7.48444614395314E+017,https://twitter.com/medienkontrolle/status/748444614395314176,,,,
,2016-06-30 11:14,0,1,Das wird ein sehr souveräner Text. Schreibschulige Architektur. Sehr clean. Sehr gelungen. Aber wollen wir das? Lieber #sargnagel ? #tddl16,,,#sargnagel #tddl16,7.48444587358839E+017,https://twitter.com/ltrtrpunktde/status/748444587358838784,,,,
,2016-06-30 11:14,0,0,Ich schellte eine Orange. #tddl16,,,#tddl16,7.4844454065947E+017,https://twitter.com/MadamGaehn/status/748444540659470336,,,,
,2016-06-30 11:13,0,0,"Wenn ich Leipziger Literaturinstitut höre, befürchte ich das schlimmste. #tddl16",,,#tddl16,7.48444422417822E+017,https://twitter.com/weltbekannt/status/748444422417821696,,,,
